id,url,nombre,precio,precio_por,marca,categoria,imagen
VC4AECOMM-351261,https://www.carrefour.es/supermercado/aceite-de-semillas-con-un-toque-de-tomate-y-albahaca-alinos-koipe-750-ml/R-VC4AECOMM-351261/p,Aceite de semillas con un toque de tomate y albahaca Aliños Koipe 750 ml.,2.79,3.72 €/l,,Aceites y vinagres,https://static.carrefour.es/hd_350x_/img_pim_food/351261_00_1.jpg
605401606,https://www.carrefour.es/supermercado/aceite-de-oliva-virgen-extra-marques-de-grinon-500-ml/R-605401606/p,Aceite de oliva virgen extra Marqués de Griñón 500 ml.,11.92,23.84 €/l,,Aceites y vinagres,https://static.carrefour.es/hd_350x_/img_pim_food/378169_00_1.jpg
739545837,https://www.carrefour.es/supermercado/aceite-de-oliva-virgen-extra-sabor-ajo-maeva-spray-200-ml/R-739545837/p,Aceite de oliva virgen extra sabor ajo Maeva spray 200 ml.,4.17,20.85 €/l,,Aceites y vinagres,https://static.carrefour.es/hd_350x_/img_pim_food/427075_00_1.jpg
prod1000027,https://www.carrefour.es/supermercado/aceite-de-oliva-virgen-extra-ecologico-carbonell-750-ml/R-prod1000027/p,Aceite de oliva virgen extra ecológico Carbonell 750 ml.,11.37,15.16 €/l,,Aceites y vinagres,https://static.carrefour.es/hd_350x_/img_pim_food/071945_00_1.jpg
prod410552,https://www.carrefour.es/supermercado/aceite-de-oliva-virgen-extra-de-nuestra-tierra-lata-1-l/R-prod410552/p,Aceite de oliva virgen extra De Nuestra Tierra lata 1 l.,13.62,13.62 €/l,,Aceites y vinagres,https://static.carrefour.es/hd_350x_/img_pim_food/822099_00_1.jpg
870200596,https://www.carrefour.es/supermercado/aceite-de-oliva-virgen-extra-de-nuestra-tierra-25-l/R-870200596/p,"Aceite de oliva virgen extra De Nuestra Tierra 2,5 l.",30.8,12.32 €/l,,Aceites y vinagres,https://static.carrefour.es/hd_350x_/img_pim_food/178237_00_1.jpg
prod160211,https://www.carrefour.es/supermercado/vinagre-de-jerez-reserva-de-nuestra-tierra-375-ml/R-prod160211/p,Vinagre de Jerez reserva De Nuestra Tierra 375 ml.,5.59,14.91 €/l,,Aceites y vinagres,https://static.carrefour.es/hd_350x_/img_pim_food/232313_00_1.jpg
prod670031,https://www.carrefour.es/supermercado/aceite-de-oliva-virgen-extra-de-nuestra-tierra-500-ml/R-prod670031/p,Aceite de oliva virgen extra De Nuestra Tierra 500 ml.,8.15,16.30 €/l,,Aceites y vinagres,https://static.carrefour.es/hd_350x_/img_pim_food/845458_00_1.jpg
VC4AECOMM-117728,https://www.carrefour.es/supermercado/aceite-girasol-ecologico-campomar-nature-1-l/R-VC4AECOMM-117728/p,Aceite girasol ecológico Campomar Nature 1 l.,6.95,6.95 €/l,,Aceites y vinagres,https://static.carrefour.es/hd_350x_/img_pim_food/117728_00_1.jpg
521013220,https://www.carrefour.es/supermercado/aceite-de-oliva-virgen-extra-de-nuestra-tierra-do-les-garrigues-50-cl/R-521013220/p,Aceite de oliva virgen extra De Nuestra Tierra D.O Les Garrigues 50 cl.,8.15,16.30 €/l,,Aceites y vinagres,https://static.carrefour.es/hd_350x_/img_pim_food/352710_00_1.jpg
prod760045,https://www.carrefour.es/supermercado/aceite-de-oliva-virgen-extra-de-nuestra-tierra-do-sierra-de-segura-lata-5-l/R-prod760045/p,Aceite de oliva virgen extra De Nuestra Tierra D.O. Sierra de Segura lata 5 l.,51.33,10.27 €/l,,Aceites y vinagres,https://static.carrefour.es/hd_350x_/img_pim_food/859115_00_1.jpg
fprod1270093,https://www.carrefour.es/supermercado/vinagre-de-jerez-reserva-de-nuestra-tierra-375-ml/R-fprod1270093/p,Vinagre de Jerez reserva De Nuestra Tierra 375 ml.,5.69,15.17 €/l,,Aceites y vinagres,https://static.carrefour.es/hd_350x_/img_pim_food/325548_00_1.jpg
772505425,https://www.carrefour.es/supermercado/crema-balsamico-de-jerez-carrefour-250-ml/R-772505425/p,Crema balsámico de Jerez Carrefour 250 ml.,4.15,16.60 €/l,Carrefour,Aceites y vinagres,https://static.carrefour.es/hd_350x_/img_pim_food/727344_00_1.jpg
856400662,https://www.carrefour.es/supermercado/aceite-de-oliva-virgen-extra-arbequina-oro-bailen-500-ml/R-856400662/p,Aceite de oliva virgen extra arbequina Oro Bailén 500 ml.,13.41,26.82 €/l,,Aceites y vinagres,https://static.carrefour.es/hd_350x_/img_pim_food/687871_00_1.jpg
849900355,https://www.carrefour.es/supermercado/aceite-de-oliva-virgen-extra-hojiblanca-gran-seleccion-sabor-frutado-ligero-carbonell-750-ml/R-849900355/p,Aceite de oliva virgen extra hojiblanca gran selección sabor frutado ligero Carbonell 750 ml.,11.82,15.76 €/l,,Aceites y vinagres,https://static.carrefour.es/hd_350x_/img_pim_food/027917_00_1.jpg
prod780075,https://www.carrefour.es/supermercado/aceite-de-oliva-virgen-extra-de-nuestra-tierra-do-estepa-500-ml/R-prod780075/p,Aceite de oliva virgen extra De Nuestra Tierra D.O Estepa 500 ml.,8.15,16.30 €/l,,Aceites y vinagres,https://static.carrefour.es/hd_350x_/img_pim_food/864109_00_1.jpg
VC4AECOMM-482295,https://www.carrefour.es/supermercado/aceite-de-oliva-virgen-extra-ecologico-maestros-de-hojiblanca-75-cl/R-VC4AECOMM-482295/p,Aceite de oliva virgen extra ecológico Maestros de Hojiblanca 75 cl.,11.88,15.84 €/l,,Aceites y vinagres,https://static.carrefour.es/hd_350x_/img_pim_food/482295_00_1.jpg
prod970892,https://www.carrefour.es/supermercado/aceite-de-oliva-virgen-extra-de-nuestra-tierra-garrafa-5-l/R-prod970892/p,Aceite de oliva virgen extra De Nuestra Tierra garrafa 5 l.,55.59,11.12 €/l,,Aceites y vinagres,https://static.carrefour.es/hd_350x_/img_pim_food/061042_00_1.jpg
prod69322,https://www.carrefour.es/supermercado/aceite-de-oliva-virgen-extra-retama-garrafa-5-l/R-prod69322/p,Aceite de oliva virgen extra Retama garrafa 5 l.,49.88,9.98 €/l,,Aceites y vinagres,https://static.carrefour.es/hd_350x_/img_pim_food/885788_00_1.jpg
551303217,https://www.carrefour.es/supermercado/aceite-de-oliva-virgen-extra-picual-carbonell-1-l/R-551303217/p,Aceite de oliva virgen extra picual Carbonell 1 l.,14.88,14.88 €/l,,Aceites y vinagres,https://static.carrefour.es/hd_350x_/img_pim_food/244148_00_1.jpg
521009508,https://www.carrefour.es/supermercado/aceite-de-oliva-suave-04-carrefour-lata-5-l/R-521009508/p,"Aceite de oliva suave 0,4º Carrefour lata 5 l.",41.0,8.20 €/l,Carrefour,Aceites y vinagres,https://static.carrefour.es/hd_350x_/img_pim_food/254074_00_1.jpg
prod371865,https://www.carrefour.es/supermercado/aceite-de-girasol-especial-para-freir-capicua-3-l/R-prod371865/p,Aceite de girasol especial para freir Capicua 3 l.,12.65,4.22 €/l,,Aceites y vinagres,https://static.carrefour.es/hd_350x_/img_pim_food/439118_00_1.jpg
VC4AECOMM-777978,https://www.carrefour.es/supermercado/vinagre-de-malta-sarsons-284-ml/R-VC4AECOMM-777978/p,Vinagre de malta Sarson's 284 ml,2.95,10.39 €/l,,Aceites y vinagres,https://static.carrefour.es/hd_350x_/img_pim_food/777978_00_1.jpg
521033463,https://www.carrefour.es/supermercado/aceite-de-girasol-capicua-garrafa-5-l/R-521033463/p,Aceite de girasol Capicua garrafa 5 l.,21.7,4.34 €/l,,Aceites y vinagres,https://static.carrefour.es/hd_350x_/img_pim_food/039388_00_1.jpg
520660337,https://www.carrefour.es/supermercado/aceite-de-oliva-virgen-extra-maestros-de-hojiblanca-1-l/R-520660337/p,Aceite de oliva virgen extra Maestros de Hojiblanca 1 l.,13.23,13.23 €/l,,Aceites y vinagres,https://static.carrefour.es/hd_350x_/img_pim_food/113505_00_1.jpg
531705309,https://www.carrefour.es/supermercado/vinagre-de-vino-blanco-carrefour-1-l/R-531705309/p,Vinagre de vino blanco Carrefour 1 l.,0.65,0.65 €/l,Carrefour,Aceites y vinagres,https://static.carrefour.es/hd_350x_/img_pim_food/184914_00_1.jpg
526600670,https://www.carrefour.es/supermercado/aceite-de-oliva-intenso-1-carrefour-1-l/R-526600670/p,Aceite de oliva intenso 1º Carrefour 1 l.,6.95,6.95 €/l,Carrefour,Aceites y vinagres,https://static.carrefour.es/hd_350x_/img_pim_food/128222_00_1.jpg
520660349,https://www.carrefour.es/supermercado/aceite-de-girasol-coosol-1-l/R-520660349/p,Aceite de girasol Coosol 1 l.,2.39,2.39 €/l,,Aceites y vinagres,https://static.carrefour.es/hd_350x_/img_pim_food/000018_00_1.jpg
522713382,https://www.carrefour.es/supermercado/aceite-de-oliva-original-04-carbonell-5-l/R-522713382/p,"Aceite de oliva original 0,4º Carbonell 5 l.",49.78,9.96 €/l,,Aceites y vinagres,https://static.carrefour.es/hd_350x_/img_pim_food/000015_00_1.jpg
819256246,https://www.carrefour.es/supermercado/aceite-refinado-de-girasol-especial-para-freir-carrefour-1-l/R-819256246/p,Aceite refinado de girasol especial para freír Carrefour 1 l.,2.15,2.15 €/l,Carrefour,Aceites y vinagres,https://static.carrefour.es/hd_350x_/img_pim_food/947831_00_1.jpg
527030676,https://www.carrefour.es/supermercado/aceite-de-oliva-virgen-extra-carrefour-750-ml/R-527030676/p,Aceite de oliva virgen extra Carrefour 750 ml.,7.75,10.33 €/l,Carrefour,Aceites y vinagres,https://static.carrefour.es/hd_350x_/img_pim_food/118088_00_1.jpg
521033467,https://www.carrefour.es/supermercado/aceite-de-oliva-suave-04-la-masia-garrafa-5-l/R-521033467/p,"Aceite de oliva suave 0,4º La Masía garrafa 5 l.",32.45,6.49 €/l,,Aceites y vinagres,https://static.carrefour.es/hd_350x_/img_pim_food/043143_00_1.jpg
fprod1430058,https://www.carrefour.es/supermercado/vinagre-de-manzana-sin-filtrar-ecologico-carrefour-bio-500-ml/R-fprod1430058/p,Vinagre de manzana sin filtrar ecológico Carrefour Bio 500 ml.,2.25,4.50 €/l,Carrefour,Aceites y vinagres,https://static.carrefour.es/hd_350x_/img_pim_food/370951_00_1.jpg
526600672,https://www.carrefour.es/supermercado/aceite-de-oliva-intenso-1-carrefour-garrafa-5-l/R-526600672/p,Aceite de oliva intenso 1º Carrefour garrafa 5 l.,33.09,6.62 €/l,Carrefour,Aceites y vinagres,https://static.carrefour.es/hd_350x_/img_pim_food/128225_00_1.jpg
VC4AECOMM-442668,https://www.carrefour.es/supermercado/aceite-de-oliva-virgen-extra-ecologico-dcoop-1-l/R-VC4AECOMM-442668/p,Aceite de oliva virgen extra ecológico Dcoop 1 l.,16.11,16.11 €/l,,Aceites y vinagres,https://static.carrefour.es/hd_350x_/img_pim_food/442668_00_1.jpg
VC4AECOMM-702692,https://www.carrefour.es/supermercado/set-5-bandejas-planas-de-aluminio-carrefour-1-l/R-VC4AECOMM-702692/p,Set 5 Bandejas Planas de Aluminio CARREFOUR 1 l.,2.69,2.69 €/ud,,Vajillas y Vasos,https://static.carrefour.es/hd_350x_/img_pim_food/702692_00_1.jpg
VC4AECOMM-702696,https://www.carrefour.es/supermercado/set-3-bandejas-para-cocinar-de-aluminio-carrefour/R-VC4AECOMM-702696/p,Set 3 Bandejas para Cocinar de Aluminio CARREFOUR ,4.39,4.39 €/ud,,Vajillas y Vasos,https://static.carrefour.es/hd_350x_/img_pim_food/702696_00_1.jpg
VC4AECOMM-702691,https://www.carrefour.es/supermercado/set-5-bandejas-de-aluminio-carrefour-2-l/R-VC4AECOMM-702691/p,Set 5 Bandejas de Aluminio CARREFOUR 2 l.,2.79,2.79 €/ud,,Vajillas y Vasos,https://static.carrefour.es/hd_350x_/img_pim_food/702691_00_1.jpg
VC4AECOMM-705771,https://www.carrefour.es/supermercado/limpiador-anti-rugosidades-cerave-236-ml/R-VC4AECOMM-705771/p,Limpiador anti-rugosidades CeraVe 236 ml.,12.89,5.46 €/100ml,,Exfoliantes y Mascarillas,https://static.carrefour.es/hd_350x_/img_pim_food/705771_00_1.jpg
prod490077,https://www.carrefour.es/supermercado/exfoliante-dermo-pure-eucerin-100-ml/R-prod490077/p,Exfoliante Dermo Pure Eucerin 100 ml.,17.65,17.65 €/100ml,,Exfoliantes y Mascarillas,https://static.carrefour.es/hd_350x_/img_pim_food/830606_00_1.jpg
VC4AECOMM-757324,https://www.carrefour.es/supermercado/gusanitos-con-fresa-y-platano-ecologicos-smileat-sin-gluten-25-g/R-VC4AECOMM-757324/p,Gusanitos con fresa y plátano ecológicos Smileat sin gluten 25 g.,1.58,63.20 €/kg,,Galletas y Snacks,https://static.carrefour.es/hd_350x_/img_pim_food/757324_00_1.jpg
VC4AECOMM-509655,https://www.carrefour.es/supermercado/snack-de-zanahoria-y-maiz-desde-10-meses-ecologico-hero-solo-sin-gluten-40-g/R-VC4AECOMM-509655/p,Snack de zanahoria y maíz desde 10 meses ecológico Hero Solo sin gluten 40 g.,2.69,67.25 €/kg,,Galletas y Snacks,https://static.carrefour.es/hd_350x_/img_pim_food/509655_00_1.jpg
VC4A-4559073,https://www.carrefour.es/supermercado/galleta-de-espelta-y-fruta-ecologica-smileat-sin-azucar-anadido-220-g/R-prod780112/p,Galleta de espelta y fruta ecológica Smileat sin azúcar añadido 220 g.,4.69,21.32 €/kg,,Galletas y Snacks,https://static.carrefour.es/hd_350x_/img_pim_food/864409_00_1.jpg
VC4AECOMM-094430,https://www.carrefour.es/supermercado/snack-chips-de-fresa-hero-kids-sin-gluten-12-g/R-VC4AECOMM-094430/p,Snack chips de fresa Hero Kids sin gluten 12 g.,2.49,207.50 €/kg,,Galletas y Snacks,https://static.carrefour.es/hd_350x_/img_pim_food/094430_00_1.jpg
VC4A-15515042,https://www.carrefour.es/supermercado/papilla-infantil-desde-6-meses-8-cereales-con-miel-nestle-725-g/R-VC4AECOMM-169593/p,Papilla infantil desde 6 meses 8 cereales con miel Nestlé 725 g.,5.45,7.52 €/kg,,Galletas y Snacks,https://static.carrefour.es/hd_350x_/img_pim_food/169593_00_1.jpg
VC4AECOMM-302204,https://www.carrefour.es/supermercado/galletas-de-espelta-avena-y-cacao-desde-10-meses-ecologicas-smileat-sin-azucar-anadido-220-g/R-VC4AECOMM-302204/p,"Galletas de espelta, avena y cacao desde 10 meses ecológicas Smileat sin azúcar añadido 220 g.",4.69,21.32 €/kg,,Galletas y Snacks,https://static.carrefour.es/hd_350x_/img_pim_food/302204_00_1.jpg
VC4AECOMM-344954,https://www.carrefour.es/supermercado/snacks-infantil-de-fresa-y-manzana-ecologico-smileat-25-g/R-VC4AECOMM-344954/p,Snacks infantil de fresa y manzana ecológico Smileat 25 g.,1.85,74 €/kg,,Galletas y Snacks,https://static.carrefour.es/hd_350x_/img_pim_food/344954_00_1.jpg
VC4AECOMM-358898,https://www.carrefour.es/supermercado/snack-de-queso-fromage-hero-kids-12-g/R-VC4AECOMM-358898/p,Snack de queso fromage Hero Kids 12 g.,1.14,95 €/kg,,Galletas y Snacks,https://static.carrefour.es/hd_350x_/img_pim_food/358898_00_1.jpg
VC4AECOMM-358811,https://www.carrefour.es/supermercado/snack-de-tomate-hero-kids-12-g/R-VC4AECOMM-358811/p,Snack de tomate Hero Kids 12 g.,1.08,90 €/kg,,Galletas y Snacks,https://static.carrefour.es/hd_350x_/img_pim_food/358811_00_1.jpg
VC4AECOMM-206310,https://www.carrefour.es/supermercado/snack-infantil-desde-10-meses-guisantes-y-maiz-ecologico-hero-solo-sin-gluten-40-g/R-VC4AECOMM-206310/p,Snack infantil desde 10 meses guisantes y maíz ecológico Hero Solo sin gluten 40 g.,2.69,67.25 €/kg,,Galletas y Snacks,https://static.carrefour.es/hd_350x_/img_pim_food/206310_00_1.jpg
2003043854,https://www.carrefour.es/supermercado/galletas-infantiles-desde-10-meses-nestle-pequegalletas-sin-aceite-de-palma-180-g/R-655201713/p,Galletas Infantiles desde 10 meses Nestlé PequeGalletas sin aceite de palma 180 g.,3.85,21.39 €/kg,,Galletas y Snacks,https://static.carrefour.es/hd_350x_/img_pim_food/291783_00_1.jpg
VC4AECOMM-115590,https://www.carrefour.es/supermercado/snack-tortita-de-manzana-hero-kids-sin-gluten-40-g/R-VC4AECOMM-115590/p,Snack tortita de manzana Hero Kids sin gluten 40 g.,2.79,69.75 €/kg,,Galletas y Snacks,https://static.carrefour.es/hd_350x_/img_pim_food/115590_00_1.jpg
VC4A-6085118,https://www.carrefour.es/supermercado/panales-dodot-sensitive-t4-10-15-kg-48-ud/R-prod1000421/p,Pañales Dodot Sensitive T4+ (10-15 kg) 48 ud.,30.9,0.64 €/ud,,Pañales Dodot,https://static.carrefour.es/hd_350x_/img_pim_food/077971_00_1.jpg
VC4A-6116853,https://www.carrefour.es/supermercado/panales-dodot-sensitive-t3-7-11-kg-56-ud/R-prod1000510/p,Pañales Dodot Sensitive T3 (7-11 kg.) 56 ud.,30.9,0.55 €/ud,,Pañales Dodot,https://static.carrefour.es/hd_350x_/img_pim_food/078054_00_1.jpg
VC4A-13448830,https://www.carrefour.es/supermercado/panales-dodot-sensitive-t2-4-8-kg-80-ud/R-829518813/p,Pañales Dodot Sensitive T2 (4-8 kg) 80 ud.,28.7,0.36 €/ud,,Pañales Dodot,https://static.carrefour.es/hd_350x_/img_pim_food/964953_00_1.jpg
2007970408,https://www.carrefour.es/supermercado/panales-dodot-activity-t4-10-15-kg-52-ud/R-829518871/p,Pañales Dodot Activity T4 (10-15 kg.) 52 ud.,32.0,0.62 €/ud,,Pañales Dodot,https://static.carrefour.es/hd_350x_/img_pim_food/965015_00_1.jpg
VC4AECOMM-799263,https://www.carrefour.es/supermercado/panales-dodot-bebe-seco-t5-11-16-kg-152-ud/R-VC4AECOMM-799263/p,Pañales Dodot bebé-seco T5 (11-16 kg.) 152 ud.,48.1,0.32 €/ud,,Pañales Dodot,https://static.carrefour.es/hd_350x_/img_pim_food/799263_00_1.jpg
2007970409,https://www.carrefour.es/supermercado/panales-dodot-activity-t5-12-17-kg-48-ud/R-829518873/p,Pañales Dodot Activity T5 (12-17 kg.) 48 ud.,32.0,0.67 €/ud,,Pañales Dodot,https://static.carrefour.es/hd_350x_/img_pim_food/965016_00_1.jpg
VC4AECOMM-799256,https://www.carrefour.es/supermercado/panales-dodot-bebe-seco-xxl-t4-9-14-kg-164-ud/R-VC4AECOMM-799256/p,Pañales Dodot bebé-Seco XXL T4 (9-14 kg.) 164 ud.,48.1,0.29 €/ud,,Pañales Dodot,https://static.carrefour.es/hd_350x_/img_pim_food/799256_00_1.jpg
2002916284,https://www.carrefour.es/supermercado/panales-dodot-sensitive-recien-nacido-talla-0-15-25-kg-24-uds/R-795768803/p,"Pañales Dodot Sensitive Recién Nacido Talla 0  (1,5-2,5 kg) 24 uds",9.75,0.41 €/ud,,Pañales Dodot,https://static.carrefour.es/hd_350x_/img_pim_food/896948_00_1.jpg
VC4AECOMM-799252,https://www.carrefour.es/supermercado/pants-dodot-t5-12-17-kg-58-ud/R-VC4AECOMM-799252/p,Pants Dodot T5 (12-17 kg) 58 ud.,23.2,0.40 €/ud,,Pañales Dodot,https://static.carrefour.es/hd_350x_/img_pim_food/799252_00_1.jpg
VC4AECOMM-127657,https://www.carrefour.es/supermercado/panales-dodot-sensitive-t1-2-5-kg-84-ud/R-VC4AECOMM-127657/p,Pañales Dodot Sensitive T1 (2-5 kg) 84 ud.,33.6,0.40 €/ud,,Pañales Dodot,https://static.carrefour.es/hd_350x_/img_pim_food/127657_00_1.jpg
VC4AECOMM-799243,https://www.carrefour.es/supermercado/panales-dodot-bebe-seco-t4-9-14-kg-78-ud/R-VC4AECOMM-799243/p,Pañales Dodot bebé-seco T4 (9-14 kg) 78 ud.,23.9,0.31 €/ud,,Pañales Dodot,https://static.carrefour.es/hd_350x_/img_pim_food/799243_00_1.jpg
prod1170099,https://www.carrefour.es/supermercado/panales-dodot-activity-t6-14-kg-44-ud/R-prod1170099/p,Pañales Dodot Activity T6 (14+ Kg) 44 ud.,32.0,0.73 €/ud,,Pañales Dodot,https://static.carrefour.es/hd_350x_/img_pim_food/215544_00_1.jpg
VC4A-5978931,https://www.carrefour.es/supermercado/pants-dodot-activity-t4-9-15-kg-43-ud/R-prod960111/p,Pants Dodot Activity T4 (9-15 kg) 43 ud.,26.99,0.63 €/ud,,Pañales Dodot,https://static.carrefour.es/hd_350x_/img_pim_food/051551_00_1.jpg
VC4AECOMM-799268,https://www.carrefour.es/supermercado/panales-dodot-bebe-seco-t5-11-16-kg-72-ud/R-VC4AECOMM-799268/p,Pañales Dodot bebé-seco T5 (11-16 kg) 72 ud.,23.9,0.33 €/ud,,Pañales Dodot,https://static.carrefour.es/hd_350x_/img_pim_food/799268_00_1.jpg
VC4A-6085111,https://www.carrefour.es/supermercado/panales-dodot-sensitive-t5-12-17-kg-44-ud/R-prod1000505/p,Pañales Dodot Sensitive T5+ (12-17 kg) 44 ud.,30.9,0.70 €/ud,,Pañales Dodot,https://static.carrefour.es/hd_350x_/img_pim_food/078041_00_1.jpg
VC4AECOMM-166195,https://www.carrefour.es/supermercado/panales-dodot-sensitive-t3-6-10-kg-74-ud/R-VC4AECOMM-166195/p,Pañales Dodot Sensitive T3 (6-10 kg.) 74 ud.,37.0,0.50 €/ud,,Pañales Dodot,https://static.carrefour.es/hd_350x_/img_pim_food/166195_00_1.jpg
2007970407,https://www.carrefour.es/supermercado/panales-dodot-activity-t3-7-11-kg-60-ud/R-829518869/p,Pañales Dodot Activity T3 (7-11 kg.) 60 ud.,32.0,0.53 €/ud,,Pañales Dodot,https://static.carrefour.es/hd_350x_/img_pim_food/965014_00_1.jpg
VC4A-7203562,https://www.carrefour.es/supermercado/panales-dodot-activity-t4-9-14-kg-144-ud/R-prod1130536/p,Pañales Dodot Activity T4 (9-14 kg) 144 ud.,64.5,0.45 €/ud,,Pañales Dodot,https://static.carrefour.es/hd_350x_/img_pim_food/186777_00_1.jpg
VC4A-5978929,https://www.carrefour.es/supermercado/pants-dodot-activity-t5-12-17-kg-38-ud/R-prod960109/p,Pants Dodot Activity T5 (12-17 kg) 38 ud.,26.99,0.71 €/ud,,Pañales Dodot,https://static.carrefour.es/hd_350x_/img_pim_food/051561_00_1.jpg
VC4AECOMM-799255,https://www.carrefour.es/supermercado/panales-dodot-bebe-seco-t4-10-15-kg-62-ud/R-VC4AECOMM-799255/p,Pañales Dodot bebé-seco T4 (10-15 kg) 62 ud.,28.8,0.46 €/ud,,Pañales Dodot,https://static.carrefour.es/hd_350x_/img_pim_food/799255_00_1.jpg
526501612,https://www.carrefour.es/supermercado/panales-dodot-bebe-seco-t3-6-10-kg-84-ud/R-526501612/p,Pañales Dodot bebé-seco T3 (6-10 kg) 84 ud.,23.9,0.28 €/ud,,Pañales Dodot,https://static.carrefour.es/hd_350x_/img_pim_food/799272_00_1.jpg
VC4A-7203569,https://www.carrefour.es/supermercado/panales-dodot-activity-t5-11-16-kg-126-ud/R-prod1130580/p,Pañales Dodot Activity T5 (11-16 kg) 126 ud.,64.5,0.51 €/ud,,Pañales Dodot,https://static.carrefour.es/hd_350x_/img_pim_food/186763_00_1.jpg
VC4AECOMM-799254,https://www.carrefour.es/supermercado/pants-dodot-t4-9-15-kg-62-ud/R-VC4AECOMM-799254/p,Pants Dodot T4 (9-15 kg) 62 ud.,23.2,0.37 €/ud,,Pañales Dodot,https://static.carrefour.es/hd_350x_/img_pim_food/799254_00_1.jpg
VC4AECOMM-799264,https://www.carrefour.es/supermercado/panales-dodot-bebe-seco-t5-12-17-kg-56-ud/R-VC4AECOMM-799264/p,Pañales Dodot bebé-seco T5+ (12-17 kg.) 56 ud.,28.8,0.51 €/ud,,Pañales Dodot,https://static.carrefour.es/hd_350x_/img_pim_food/799264_00_1.jpg
VC4A-5978950,https://www.carrefour.es/supermercado/pants-dodot-activity-t6-14-19-kg-35-ud/R-prod960115/p,Pants Dodot Activity T6 (14-19 kg) 35 ud.,26.99,0.77 €/ud,,Pañales Dodot,https://static.carrefour.es/hd_350x_/img_pim_food/051471_00_1.jpg
VC4AECOMM-799160,https://www.carrefour.es/supermercado/panales-dodot-bebe-seco-xxl-t3-6-10-kg-176-ud/R-VC4AECOMM-799160/p,Pañales Dodot bebé-Seco XXL T3 (6-10 kg.) 176 ud.,48.1,0.27 €/ud,,Pañales Dodot,https://static.carrefour.es/hd_350x_/img_pim_food/799160_00_1.jpg
VC4A-6085143,https://www.carrefour.es/supermercado/panales-dodot-sensitive-t6-14-kg-41-ud/R-prod1000464/p,Pañales Dodot Sensitive T6+ (14+ kg) 41 ud.,30.9,0.75 €/ud,,Pañales Dodot,https://static.carrefour.es/hd_350x_/img_pim_food/078117_00_1.jpg
VC4A-7203575,https://www.carrefour.es/supermercado/panales-dodot-activity-t6-13-kg-117-ud/R-prod1130523/p,Pañales Dodot Activity T6 (13+ kg.) 117 ud.,60.0,0.51 €/ud,,Pañales Dodot,https://static.carrefour.es/hd_350x_/img_pim_food/187617_00_1.jpg
VC4AECOMM-799279,https://www.carrefour.es/supermercado/panales-dodot-bebe-seco-t3-7-11-kg-66-ud/R-VC4AECOMM-799279/p,Pañales Dodot bebé-seco T3+ (7-11 kg) 66 ud.,28.8,0.44 €/ud,,Pañales Dodot,https://static.carrefour.es/hd_350x_/img_pim_food/799279_00_1.jpg
VC4AECOMM-166218,https://www.carrefour.es/supermercado/pants-dodot-activity-t7-17-kg-29-ud/R-VC4AECOMM-166218/p,Pants Dodot Activity T7 (17+ kg) 29 ud.,26.99,0.93 €/ud,,Pañales Dodot,https://static.carrefour.es/hd_350x_/img_pim_food/166218_00_1.jpg
VC4AECOMM-799291,https://www.carrefour.es/supermercado/panales-dodot-bebe-seco-t6-14-20-kg-48-ud/R-VC4AECOMM-799291/p,Pañales Dodot bebé-seco T6+ (14-20 kg.) 48 ud.,28.8,0.60 €/ud,,Pañales Dodot,https://static.carrefour.es/hd_350x_/img_pim_food/799291_00_1.jpg
prod730076,https://www.carrefour.es/supermercado/panales-dodot-cuidado-total-t2-4-8-kg-56-ud/R-prod730076/p,Pañales Dodot Cuidado Total T2 (4-8 kg) 56 ud.,27.0,0.48 €/ud,,Pañales Dodot,https://static.carrefour.es/hd_350x_/img_pim_food/363004_00_1.jpg
VC4A-7203554,https://www.carrefour.es/supermercado/panales-dodot-activity-t3-6-10-kg-168-ud/R-prod1130535/p,Pañales Dodot Activity T3 (6-10 kg) 168 ud.,64.5,0.38 €/ud,,Pañales Dodot,https://static.carrefour.es/hd_350x_/img_pim_food/186780_00_1.jpg
VC4AECOMM-361578,https://www.carrefour.es/supermercado/panales-dodot-cuidado-total-t1-2-5-kg-50-ud/R-VC4AECOMM-361578/p,Pañales Dodot Cuidado Total T1 (2-5 kg) 50 ud.,27.0,0.54 €/ud,,Pañales Dodot,https://static.carrefour.es/hd_350x_/img_pim_food/361578_00_1.jpg
VC4AECOMM-363024,https://www.carrefour.es/supermercado/panales-dodot-cuidado-total-t3-6-10-kg-46-ud/R-VC4AECOMM-363024/p,Pañales Dodot Cuidado Total T3 (6-10 kg) 46 ud.,27.0,0.59 €/ud,,Pañales Dodot,https://static.carrefour.es/hd_350x_/img_pim_food/363024_00_1.jpg
fprod1430154,https://www.carrefour.es/supermercado/panales-dodot-pro-sensitive-recien-nacido-t0-3-kg-38-ud/R-fprod1430154/p,Pañales Dodot Pro Sensitive recién nacido T0 -3 kg 38 ud.,15.39,0.40 €/ud,,Pañales Dodot,https://static.carrefour.es/hd_350x_/img_pim_food/373241_00_1.jpg
fprod1430153,https://www.carrefour.es/supermercado/panales-dodot-pro-sensitive-t1-2-5-kg-38-ud/R-fprod1430153/p,Pañales Dodot Pro Sensitive T1 (2-5 kg.) 38 ud.,16.29,0.43 €/ud,,Pañales Dodot,https://static.carrefour.es/hd_350x_/img_pim_food/373255_00_1.jpg
